gene_name,cell_type,is_tf,source,category
CALD1,prostate-smooth_muscle_cell,False,tabula,muscle
ACTA2,prostate-smooth_muscle_cell,False,tabula,muscle
KLF2,prostate-smooth_muscle_cell,True,tabula,muscle
TXNIP,prostate-smooth_muscle_cell,False,tabula,muscle
TIMP3,prostate-smooth_muscle_cell,False,tabula,muscle
RHOB,prostate-smooth_muscle_cell,False,tabula,muscle
EEF1A1,pancreas-fibroblast,False,tabula,fibroblast
S100A6,pancreas-fibroblast,False,tabula,fibroblast
RPL41,pancreas-fibroblast,False,tabula,fibroblast
ND2,pancreas-fibroblast,False,tabula,fibroblast
ND1,pancreas-fibroblast,False,tabula,fibroblast
ND4,pancreas-fibroblast,False,tabula,fibroblast
ND3,pancreas-fibroblast,False,tabula,fibroblast
ND5,pancreas-fibroblast,False,tabula,fibroblast
ATP6,pancreas-fibroblast,False,tabula,fibroblast
ACTG1,pancreas-fibroblast,False,tabula,fibroblast
FTH1,pancreas-fibroblast,False,tabula,fibroblast
COX3,pancreas-fibroblast,False,tabula,fibroblast
COX2,pancreas-fibroblast,False,tabula,fibroblast
COX1,pancreas-fibroblast,False,tabula,fibroblast
CYTB,pancreas-fibroblast,False,tabula,fibroblast
ND4L,pancreas-fibroblast,False,tabula,fibroblast
GSN,pancreas-fibroblast,False,tabula,fibroblast
VIM,pancreas-fibroblast,False,tabula,fibroblast
SPARCL1,pancreas-fibroblast,False,tabula,fibroblast
ZFP36,pancreas-fibroblast,False,tabula,fibroblast
MT2A,pancreas-fibroblast,False,tabula,fibroblast
IGFBP7,pancreas-fibroblast,False,tabula,fibroblast
FOS,pancreas-fibroblast,True,tabula,fibroblast
TIMP1,pancreas-fibroblast,False,tabula,fibroblast
CEBPD,pancreas-fibroblast,True,tabula,fibroblast
COL1A2,pancreas-fibroblast,False,tabula,fibroblast
SFRP2,pancreas-fibroblast,False,tabula,fibroblast
MGP,pancreas-fibroblast,False,tabula,fibroblast
FBLN1,pancreas-fibroblast,False,tabula,fibroblast
APOD,pancreas-fibroblast,False,tabula,fibroblast
DCN,pancreas-fibroblast,False,tabula,fibroblast
C1R,pancreas-fibroblast,False,tabula,fibroblast
THBS1,pancreas-fibroblast,False,tabula,fibroblast
PDGFRA,pancreas-fibroblast,False,tabula,fibroblast
IFITM3,pancreas-fibroblast,False,tabula,fibroblast
EGR1,pancreas-fibroblast,True,tabula,fibroblast
MT1X,pancreas-fibroblast,False,tabula,fibroblast
A2M,pancreas-fibroblast,False,tabula,fibroblast
COL3A1,pancreas-fibroblast,False,tabula,fibroblast
CEBPB,pancreas-fibroblast,True,tabula,fibroblast
ADAMTS1,pancreas-fibroblast,False,tabula,fibroblast
IGFBP5,pancreas-fibroblast,False,tabula,fibroblast
CALD1,pancreas-fibroblast,False,tabula,fibroblast
CCL2,pancreas-fibroblast,False,tabula,fibroblast
ZFP36L2,pancreas-fibroblast,False,tabula,fibroblast
TXNIP,pancreas-fibroblast,False,tabula,fibroblast
NAMPT,pancreas-fibroblast,False,tabula,fibroblast
DDX5,pancreas-fibroblast,False,tabula,fibroblast
CCDC80,pancreas-fibroblast,False,tabula,fibroblast
C3,pancreas-fibroblast,False,tabula,fibroblast
NNMT,pancreas-fibroblast,False,tabula,fibroblast
ADH1B,pancreas-fibroblast,False,tabula,fibroblast
CCN2,pancreas-fibroblast,False,tabula,fibroblast
GPX3,pancreas-fibroblast,False,tabula,fibroblast
TIMP3,pancreas-fibroblast,False,tabula,fibroblast
EDNRB,pancreas-fibroblast,False,tabula,fibroblast
PDGFRB,pancreas-fibroblast,False,tabula,fibroblast
COL4A1,pancreas-fibroblast,False,tabula,fibroblast
COL4A2,pancreas-fibroblast,False,tabula,fibroblast
HNRNPA2B1,pancreas-fibroblast,False,tabula,fibroblast
ND6,pancreas-fibroblast,False,tabula,fibroblast
COL6A3,pancreas-fibroblast,False,tabula,fibroblast
COL1A1,pancreas-fibroblast,False,tabula,fibroblast
COL6A1,pancreas-fibroblast,False,tabula,fibroblast
IGFBP4,pancreas-fibroblast,False,tabula,fibroblast
PRSS2,pancreas-fibroblast,False,tabula,fibroblast
CLPS,pancreas-fibroblast,False,tabula,fibroblast
REG1A,pancreas-fibroblast,False,tabula,fibroblast
DST,pancreas-fibroblast,False,tabula,fibroblast
MCL1,pancreas-fibroblast,False,tabula,fibroblast
IL6ST,pancreas-fibroblast,False,tabula,fibroblast
AHNAK,pancreas-fibroblast,False,tabula,fibroblast
DDX17,pancreas-fibroblast,False,tabula,fibroblast
VMP1,pancreas-fibroblast,False,tabula,fibroblast
IGF1,pancreas-fibroblast,False,tabula,fibroblast
SLC20A1,pancreas-fibroblast,False,tabula,fibroblast
COL6A2,pancreas-fibroblast,False,tabula,fibroblast
NR4A1,pancreas-fibroblast,True,tabula,fibroblast
MMP2,pancreas-fibroblast,False,tabula,fibroblast
C1S,pancreas-fibroblast,False,tabula,fibroblast
STEAP4,pancreas-fibroblast,False,tabula,fibroblast
MFGE8,pancreas-fibroblast,False,tabula,fibroblast
SERPINE1,pancreas-fibroblast,False,tabula,fibroblast
HNRNPU,pancreas-fibroblast,False,tabula,fibroblast
CRISPLD2,pancreas-fibroblast,False,tabula,fibroblast
EGR3,pancreas-fibroblast,True,tabula,fibroblast
NR2F1,pancreas-fibroblast,True,tabula,fibroblast
FGF7,pancreas-fibroblast,False,tabula,fibroblast
SVEP1,pancreas-fibroblast,False,tabula,fibroblast
LAMB1,pancreas-fibroblast,False,tabula,fibroblast
SON,pancreas-fibroblast,False,tabula,fibroblast
NID1,pancreas-fibroblast,False,tabula,fibroblast
LAMC1,pancreas-fibroblast,False,tabula,fibroblast
EMILIN1,pancreas-fibroblast,False,tabula,fibroblast
STAT3,pancreas-fibroblast,True,tabula,fibroblast
LIMA1,pancreas-fibroblast,False,tabula,fibroblast
KLF9,pancreas-fibroblast,True,tabula,fibroblast
NFIB,pancreas-fibroblast,True,tabula,fibroblast
COL15A1,pancreas-fibroblast,False,tabula,fibroblast
LAMA2,pancreas-fibroblast,False,tabula,fibroblast
RPS8,fat-fibroblast,False,tabula,fibroblast
RPL21,fat-fibroblast,False,tabula,fibroblast
RPS9,fat-fibroblast,False,tabula,fibroblast
RPS6,fat-fibroblast,False,tabula,fibroblast
EEF1A1,fat-fibroblast,False,tabula,fibroblast
S100A6,fat-fibroblast,False,tabula,fibroblast
RPL28,fat-fibroblast,False,tabula,fibroblast
RPL29,fat-fibroblast,False,tabula,fibroblast
RPL11,fat-fibroblast,False,tabula,fibroblast
RPL12,fat-fibroblast,False,tabula,fibroblast
RPL15,fat-fibroblast,False,tabula,fibroblast
RPL14,fat-fibroblast,False,tabula,fibroblast
RPS2,fat-fibroblast,False,tabula,fibroblast
RPS3,fat-fibroblast,False,tabula,fibroblast
B2M,fat-fibroblast,False,tabula,fibroblast
RPL19,fat-fibroblast,False,tabula,fibroblast
RPL18,fat-fibroblast,False,tabula,fibroblast
RPL41,fat-fibroblast,False,tabula,fibroblast
EIF1,fat-fibroblast,False,tabula,fibroblast
RPS27,fat-fibroblast,False,tabula,fibroblast
RPS29,fat-fibroblast,False,tabula,fibroblast
RPS28,fat-fibroblast,False,tabula,fibroblast
ND2,fat-fibroblast,False,tabula,fibroblast
ND1,fat-fibroblast,False,tabula,fibroblast
FTL,fat-fibroblast,False,tabula,fibroblast
ND4,fat-fibroblast,False,tabula,fibroblast
RPS23,fat-fibroblast,False,tabula,fibroblast
ND3,fat-fibroblast,False,tabula,fibroblast
RPS24,fat-fibroblast,False,tabula,fibroblast
RPL5,fat-fibroblast,False,tabula,fibroblast
RPL3,fat-fibroblast,False,tabula,fibroblast
RPL30,fat-fibroblast,False,tabula,fibroblast
RPL32,fat-fibroblast,False,tabula,fibroblast
ATP6,fat-fibroblast,False,tabula,fibroblast
RPL34,fat-fibroblast,False,tabula,fibroblast
RPL9,fat-fibroblast,False,tabula,fibroblast
RPL8,fat-fibroblast,False,tabula,fibroblast
RPS16,fat-fibroblast,False,tabula,fibroblast
RPS15,fat-fibroblast,False,tabula,fibroblast
RPS18,fat-fibroblast,False,tabula,fibroblast
RPS19,fat-fibroblast,False,tabula,fibroblast
FTH1,fat-fibroblast,False,tabula,fibroblast
RPL37,fat-fibroblast,False,tabula,fibroblast
COX3,fat-fibroblast,False,tabula,fibroblast
RPL36,fat-fibroblast,False,tabula,fibroblast
COX2,fat-fibroblast,False,tabula,fibroblast
RPL39,fat-fibroblast,False,tabula,fibroblast
COX1,fat-fibroblast,False,tabula,fibroblast
RPS11,fat-fibroblast,False,tabula,fibroblast
RPS14,fat-fibroblast,False,tabula,fibroblast
RPS13,fat-fibroblast,False,tabula,fibroblast
RPL13A,fat-fibroblast,False,tabula,fibroblast
RPS3A,fat-fibroblast,False,tabula,fibroblast
PTMA,fat-fibroblast,False,tabula,fibroblast
RPL37A,fat-fibroblast,False,tabula,fibroblast
CYTB,fat-fibroblast,False,tabula,fibroblast
RPS15A,fat-fibroblast,False,tabula,fibroblast
RPS27A,fat-fibroblast,False,tabula,fibroblast
RPL35A,fat-fibroblast,False,tabula,fibroblast
RPL23A,fat-fibroblast,False,tabula,fibroblast
TPT1,fat-fibroblast,False,tabula,fibroblast
RPLP2,fat-fibroblast,False,tabula,fibroblast
RPLP1,fat-fibroblast,False,tabula,fibroblast
RPL10A,fat-fibroblast,False,tabula,fibroblast
RPS4X,fat-fibroblast,True,tabula,fibroblast
TMSB4X,fat-fibroblast,False,tabula,fibroblast
RPL18A,fat-fibroblast,False,tabula,fibroblast
RACK1,fat-fibroblast,False,tabula,fibroblast
RPL7A,fat-fibroblast,False,tabula,fibroblast
GSN,fat-fibroblast,False,tabula,fibroblast
VIM,fat-fibroblast,False,tabula,fibroblast
ZFP36,fat-fibroblast,False,tabula,fibroblast
C11ORF96,fat-fibroblast,False,tabula,fibroblast
MT2A,fat-fibroblast,False,tabula,fibroblast
JUN,fat-fibroblast,True,tabula,fibroblast
FOS,fat-fibroblast,True,tabula,fibroblast
CEBPD,fat-fibroblast,True,tabula,fibroblast
MGP,fat-fibroblast,False,tabula,fibroblast
S100A4,fat-fibroblast,False,tabula,fibroblast
IGFBP6,fat-fibroblast,False,tabula,fibroblast
APOD,fat-fibroblast,False,tabula,fibroblast
PLA2G2A,fat-fibroblast,False,tabula,fibroblast
DCN,fat-fibroblast,False,tabula,fibroblast
CST3,fat-fibroblast,False,tabula,fibroblast
HSPA1A,fat-fibroblast,False,tabula,fibroblast
HSP90AA1,fat-fibroblast,False,tabula,fibroblast
RPS25,fat-fibroblast,False,tabula,fibroblast
RPL26,fat-fibroblast,False,tabula,fibroblast
RPLP0,fat-fibroblast,False,tabula,fibroblast
IGFBP5,fat-fibroblast,False,tabula,fibroblast
TXNIP,fat-fibroblast,False,tabula,fibroblast
C3,fat-fibroblast,False,tabula,fibroblast
ADH1B,fat-fibroblast,False,tabula,fibroblast
SERPING1,fat-fibroblast,False,tabula,fibroblast
GPX3,fat-fibroblast,False,tabula,fibroblast
TIMP3,fat-fibroblast,False,tabula,fibroblast
COL6A2,fat-fibroblast,False,tabula,fibroblast
FBN1,fat-fibroblast,False,tabula,fibroblast
MFAP5,fat-fibroblast,False,tabula,fibroblast
C1S,fat-fibroblast,False,tabula,fibroblast
RPS8,fat-myofibroblast_cell,False,tabula,myofibroblast
RPL21,fat-myofibroblast_cell,False,tabula,myofibroblast
RPS9,fat-myofibroblast_cell,False,tabula,myofibroblast
RPS6,fat-myofibroblast_cell,False,tabula,myofibroblast
RPS7,fat-myofibroblast_cell,False,tabula,myofibroblast
EEF1A1,fat-myofibroblast_cell,False,tabula,myofibroblast
FAU,fat-myofibroblast_cell,False,tabula,myofibroblast
S100A6,fat-myofibroblast_cell,False,tabula,myofibroblast
RPL29,fat-myofibroblast_cell,False,tabula,myofibroblast
RPL11,fat-myofibroblast_cell,False,tabula,myofibroblast
RPL12,fat-myofibroblast_cell,False,tabula,myofibroblast
RPL15,fat-myofibroblast_cell,False,tabula,myofibroblast
RPL14,fat-myofibroblast_cell,False,tabula,myofibroblast
RPS2,fat-myofibroblast_cell,False,tabula,myofibroblast
RPS3,fat-myofibroblast_cell,False,tabula,myofibroblast
RPL19,fat-myofibroblast_cell,False,tabula,myofibroblast
RPL18,fat-myofibroblast_cell,False,tabula,myofibroblast
RPL41,fat-myofibroblast_cell,False,tabula,myofibroblast
EIF1,fat-myofibroblast_cell,False,tabula,myofibroblast
RPS27,fat-myofibroblast_cell,False,tabula,myofibroblast
RPS28,fat-myofibroblast_cell,False,tabula,myofibroblast
ND2,fat-myofibroblast_cell,False,tabula,myofibroblast
RPS21,fat-myofibroblast_cell,False,tabula,myofibroblast
ND1,fat-myofibroblast_cell,False,tabula,myofibroblast
ND4,fat-myofibroblast_cell,False,tabula,myofibroblast
RPS23,fat-myofibroblast_cell,False,tabula,myofibroblast
ND3,fat-myofibroblast_cell,False,tabula,myofibroblast
RPS24,fat-myofibroblast_cell,False,tabula,myofibroblast
RPL5,fat-myofibroblast_cell,False,tabula,myofibroblast
RPL6,fat-myofibroblast_cell,True,tabula,myofibroblast
RPL3,fat-myofibroblast_cell,False,tabula,myofibroblast
RPL30,fat-myofibroblast_cell,False,tabula,myofibroblast
RPL32,fat-myofibroblast_cell,False,tabula,myofibroblast
ATP6,fat-myofibroblast_cell,False,tabula,myofibroblast
RPL34,fat-myofibroblast_cell,False,tabula,myofibroblast
ACTG1,fat-myofibroblast_cell,False,tabula,myofibroblast
RPL9,fat-myofibroblast_cell,False,tabula,myofibroblast
RPL8,fat-myofibroblast_cell,False,tabula,myofibroblast
RPS16,fat-myofibroblast_cell,False,tabula,myofibroblast
RPS18,fat-myofibroblast_cell,False,tabula,myofibroblast
RPS19,fat-myofibroblast_cell,False,tabula,myofibroblast
FTH1,fat-myofibroblast_cell,False,tabula,myofibroblast
RPL37,fat-myofibroblast_cell,False,tabula,myofibroblast
COX3,fat-myofibroblast_cell,False,tabula,myofibroblast
COX2,fat-myofibroblast_cell,False,tabula,myofibroblast
RPL39,fat-myofibroblast_cell,False,tabula,myofibroblast
COX1,fat-myofibroblast_cell,False,tabula,myofibroblast
RPS11,fat-myofibroblast_cell,False,tabula,myofibroblast
RPS14,fat-myofibroblast_cell,False,tabula,myofibroblast
RPS13,fat-myofibroblast_cell,False,tabula,myofibroblast
RPL13A,fat-myofibroblast_cell,False,tabula,myofibroblast
RPS3A,fat-myofibroblast_cell,False,tabula,myofibroblast
PTMA,fat-myofibroblast_cell,False,tabula,myofibroblast
RPL37A,fat-myofibroblast_cell,False,tabula,myofibroblast
CYTB,fat-myofibroblast_cell,False,tabula,myofibroblast
RPS27A,fat-myofibroblast_cell,False,tabula,myofibroblast
H3-3B,fat-myofibroblast_cell,False,tabula,myofibroblast
RPL35A,fat-myofibroblast_cell,False,tabula,myofibroblast
RPL23A,fat-myofibroblast_cell,False,tabula,myofibroblast
TPT1,fat-myofibroblast_cell,False,tabula,myofibroblast
RPLP2,fat-myofibroblast_cell,False,tabula,myofibroblast
RPLP1,fat-myofibroblast_cell,False,tabula,myofibroblast
ADIRF,fat-myofibroblast_cell,False,tabula,myofibroblast
RPL10A,fat-myofibroblast_cell,False,tabula,myofibroblast
RPS4X,fat-myofibroblast_cell,True,tabula,myofibroblast
TMSB4X,fat-myofibroblast_cell,False,tabula,myofibroblast
RPL18A,fat-myofibroblast_cell,False,tabula,myofibroblast
RPL7A,fat-myofibroblast_cell,False,tabula,myofibroblast
MYL6,fat-myofibroblast_cell,False,tabula,myofibroblast
VIM,fat-myofibroblast_cell,False,tabula,myofibroblast
SPARCL1,fat-myofibroblast_cell,False,tabula,myofibroblast
C11ORF96,fat-myofibroblast_cell,False,tabula,myofibroblast
MT2A,fat-myofibroblast_cell,False,tabula,myofibroblast
IGFBP7,fat-myofibroblast_cell,False,tabula,myofibroblast
FOS,fat-myofibroblast_cell,True,tabula,myofibroblast
GADD45B,fat-myofibroblast_cell,False,tabula,myofibroblast
CEBPD,fat-myofibroblast_cell,True,tabula,myofibroblast
S100A4,fat-myofibroblast_cell,False,tabula,myofibroblast
LGALS1,fat-myofibroblast_cell,False,tabula,myofibroblast
HSPA1A,fat-myofibroblast_cell,False,tabula,myofibroblast
HSP90AA1,fat-myofibroblast_cell,False,tabula,myofibroblast
HSP90AB1,fat-myofibroblast_cell,False,tabula,myofibroblast
EGR1,fat-myofibroblast_cell,True,tabula,myofibroblast
ADAMTS1,fat-myofibroblast_cell,False,tabula,myofibroblast
RPL27A,fat-myofibroblast_cell,False,tabula,myofibroblast
TPM2,fat-myofibroblast_cell,False,tabula,myofibroblast
MYL9,fat-myofibroblast_cell,False,tabula,myofibroblast
TAGLN,fat-myofibroblast_cell,False,tabula,myofibroblast
TPM1,fat-myofibroblast_cell,False,tabula,myofibroblast
MYH11,fat-myofibroblast_cell,False,tabula,myofibroblast
IGFBP5,fat-myofibroblast_cell,False,tabula,myofibroblast
DSTN,fat-myofibroblast_cell,False,tabula,myofibroblast
MT1M,fat-myofibroblast_cell,False,tabula,myofibroblast
RGS5,fat-myofibroblast_cell,False,tabula,myofibroblast
CALD1,fat-myofibroblast_cell,False,tabula,myofibroblast
ACTA2,fat-myofibroblast_cell,False,tabula,myofibroblast
TIMP3,fat-myofibroblast_cell,False,tabula,myofibroblast
MT1E,fat-myofibroblast_cell,False,tabula,myofibroblast
FABP4,fat-myofibroblast_cell,False,tabula,myofibroblast
STEAP4,fat-myofibroblast_cell,False,tabula,myofibroblast
RPS8,fat-smooth_muscle_cell,False,tabula,muscle
RPL21,fat-smooth_muscle_cell,False,tabula,muscle
RPS6,fat-smooth_muscle_cell,False,tabula,muscle
EEF1A1,fat-smooth_muscle_cell,False,tabula,muscle
FAU,fat-smooth_muscle_cell,False,tabula,muscle
S100A6,fat-smooth_muscle_cell,False,tabula,muscle
RPL29,fat-smooth_muscle_cell,False,tabula,muscle
RPL11,fat-smooth_muscle_cell,False,tabula,muscle
RPL15,fat-smooth_muscle_cell,False,tabula,muscle
RPL14,fat-smooth_muscle_cell,False,tabula,muscle
RPS2,fat-smooth_muscle_cell,False,tabula,muscle
RPS3,fat-smooth_muscle_cell,False,tabula,muscle
RPL19,fat-smooth_muscle_cell,False,tabula,muscle
RPL41,fat-smooth_muscle_cell,False,tabula,muscle
EIF1,fat-smooth_muscle_cell,False,tabula,muscle
RPS27,fat-smooth_muscle_cell,False,tabula,muscle
RPS28,fat-smooth_muscle_cell,False,tabula,muscle
ND2,fat-smooth_muscle_cell,False,tabula,muscle
RPS21,fat-smooth_muscle_cell,False,tabula,muscle
ND1,fat-smooth_muscle_cell,False,tabula,muscle
FTL,fat-smooth_muscle_cell,False,tabula,muscle
ND4,fat-smooth_muscle_cell,False,tabula,muscle
RPS23,fat-smooth_muscle_cell,False,tabula,muscle
ND3,fat-smooth_muscle_cell,False,tabula,muscle
RPS24,fat-smooth_muscle_cell,False,tabula,muscle
RPL5,fat-smooth_muscle_cell,False,tabula,muscle
RPL3,fat-smooth_muscle_cell,False,tabula,muscle
RPL30,fat-smooth_muscle_cell,False,tabula,muscle
RPL32,fat-smooth_muscle_cell,False,tabula,muscle
ATP6,fat-smooth_muscle_cell,False,tabula,muscle
RPL34,fat-smooth_muscle_cell,False,tabula,muscle
ACTG1,fat-smooth_muscle_cell,False,tabula,muscle
RPL9,fat-smooth_muscle_cell,False,tabula,muscle
RPL8,fat-smooth_muscle_cell,False,tabula,muscle
RPS16,fat-smooth_muscle_cell,False,tabula,muscle
RPS15,fat-smooth_muscle_cell,False,tabula,muscle
RPS18,fat-smooth_muscle_cell,False,tabula,muscle
RPS19,fat-smooth_muscle_cell,False,tabula,muscle
FTH1,fat-smooth_muscle_cell,False,tabula,muscle
RPL37,fat-smooth_muscle_cell,False,tabula,muscle
COX3,fat-smooth_muscle_cell,False,tabula,muscle
RPL36,fat-smooth_muscle_cell,False,tabula,muscle
COX2,fat-smooth_muscle_cell,False,tabula,muscle
COX1,fat-smooth_muscle_cell,False,tabula,muscle
RPS11,fat-smooth_muscle_cell,False,tabula,muscle
RPS14,fat-smooth_muscle_cell,False,tabula,muscle
RPS13,fat-smooth_muscle_cell,False,tabula,muscle
RPL13A,fat-smooth_muscle_cell,False,tabula,muscle
RPS3A,fat-smooth_muscle_cell,False,tabula,muscle
PTMA,fat-smooth_muscle_cell,False,tabula,muscle
RPL37A,fat-smooth_muscle_cell,False,tabula,muscle
CYTB,fat-smooth_muscle_cell,False,tabula,muscle
RPS27A,fat-smooth_muscle_cell,False,tabula,muscle
RPL35A,fat-smooth_muscle_cell,False,tabula,muscle
RPL23A,fat-smooth_muscle_cell,False,tabula,muscle
TPT1,fat-smooth_muscle_cell,False,tabula,muscle
RPLP2,fat-smooth_muscle_cell,False,tabula,muscle
RPLP1,fat-smooth_muscle_cell,False,tabula,muscle
ADIRF,fat-smooth_muscle_cell,False,tabula,muscle
RPS4X,fat-smooth_muscle_cell,True,tabula,muscle
RPL18A,fat-smooth_muscle_cell,False,tabula,muscle
RPL7A,fat-smooth_muscle_cell,False,tabula,muscle
MYL6,fat-smooth_muscle_cell,False,tabula,muscle
VIM,fat-smooth_muscle_cell,False,tabula,muscle
SPARCL1,fat-smooth_muscle_cell,False,tabula,muscle
C11ORF96,fat-smooth_muscle_cell,False,tabula,muscle
MT2A,fat-smooth_muscle_cell,False,tabula,muscle
IGFBP7,fat-smooth_muscle_cell,False,tabula,muscle
FOS,fat-smooth_muscle_cell,True,tabula,muscle
MGP,fat-smooth_muscle_cell,False,tabula,muscle
LGALS1,fat-smooth_muscle_cell,False,tabula,muscle
CST3,fat-smooth_muscle_cell,False,tabula,muscle
HSPA1A,fat-smooth_muscle_cell,False,tabula,muscle
HSPB1,fat-smooth_muscle_cell,False,tabula,muscle
RPS25,fat-smooth_muscle_cell,False,tabula,muscle
CRYAB,fat-smooth_muscle_cell,False,tabula,muscle
RPL27A,fat-smooth_muscle_cell,False,tabula,muscle
TPM2,fat-smooth_muscle_cell,False,tabula,muscle
MYL9,fat-smooth_muscle_cell,False,tabula,muscle
TAGLN,fat-smooth_muscle_cell,False,tabula,muscle
FLNA,fat-smooth_muscle_cell,False,tabula,muscle
TPM1,fat-smooth_muscle_cell,False,tabula,muscle
MYH11,fat-smooth_muscle_cell,False,tabula,muscle
DSTN,fat-smooth_muscle_cell,False,tabula,muscle
RGS5,fat-smooth_muscle_cell,False,tabula,muscle
CALD1,fat-smooth_muscle_cell,False,tabula,muscle
ACTA2,fat-smooth_muscle_cell,False,tabula,muscle
SYNPO2,fat-smooth_muscle_cell,False,tabula,muscle
LPP,fat-smooth_muscle_cell,False,tabula,muscle
CNN1,fat-smooth_muscle_cell,False,tabula,muscle
CSRP1,fat-smooth_muscle_cell,False,tabula,muscle
RPL38,fat-smooth_muscle_cell,False,tabula,muscle
SELENOM,fat-smooth_muscle_cell,False,tabula,muscle
PPP1R14A,fat-smooth_muscle_cell,False,tabula,muscle
NDUFA4,fat-smooth_muscle_cell,False,tabula,muscle
FN1,fat-smooth_muscle_cell,False,tabula,muscle
ITGB1,fat-smooth_muscle_cell,False,tabula,muscle
LMOD1,fat-smooth_muscle_cell,False,tabula,muscle
PLN,fat-smooth_muscle_cell,False,tabula,muscle
